Hostname,Customer,Application,Eth0,Eth1,Env,Release,VIP,CPU,Mem,PDC,DAR 
csu403.cs.kadaster.nl,roo,roo-imp-pilot,10.91.8.193,10.253.122.122,prod,PLP_ROO_1_0_12_0,10.91.119.67,4,7.80 GB,RO-Online Pilot,roo-plp-imp-dar:2.2.6.004,cs.kadaster.nl,28,Almere
csu404.cs.kadaster.nl,crm,qc1,10.91.8.194,10.253.120.87,prod,SOL_3_1_2_0,sapcrq18,2,15.70 GB,SAP-CRM-KCC (Klanten management) ,,cs.kadaster.nl,147,Amsterdam
csu405.cs.kadaster.nl,woz,woz-as-ct1,10.91.8.195,10.253.123.132,prod,JAP_3_1_3_0,10.91.119.145,2,3.86 GB,LV WOZ CTO,wozas-ct1-appl-dar:7.1.2.0,cs.kadaster.nl,31,Almere
csu406.cs.kadaster.nl,woz,woz-as-ct1,10.91.8.196,10.253.123.133,prod,JAP_3_1_3_0,10.91.119.145,2,3.86 GB,LV WOZ CTO,wozas-ct1-appl-dar:7.1.2.0,cs.kadaster.nl,31,Amsterdam
csu410.cs.kadaster.nl,roo,roo-nfs,10.91.8.200,10.253.122.117,prod,PLP_ROO_1_0_12_0,,1,1.96 GB,RO-online,,cs.kadaster.nl,2028,Amsterdam
csu411.cs.kadaster.nl,roo,roo-nfs-pilot,10.91.8.201,10.253.122.121,prod,PLP_ROO_1_0_12_0,,1,1.96 GB,RO-Online Pilot,,cs.kadaster.nl,1028,Almere
csu412.cs.kadaster.nl,roo,roo-geoip1,10.91.8.202,10.253.122.77,prod,PLP_ROO_1_0_12_0,10.91.119.10,4,7.80 GB,RO-online,roo-plp-geoip-dar:2.2.6.004,cs.kadaster.nl,28,Amsterdam
csu414.cs.kadaster.nl,pi,qx3,10.91.8.204,10.253.123.109,prod,SOL_3_1_2_0,sapxiq04,2,15.70 GB,SAP-basis&interfaces,,cs.kadaster.nl,147,Amsterdam
csu415.cs.kadaster.nl,roo,roo-web,10.91.8.205,10.253.122.109,prod,PLP_ROO_1_0_12_0,10.91.119.156,2,3.86 GB,RO-online,roo-plp-web-dar:2.2.6.004,cs.kadaster.nl,28,Almere
csu417.cs.kadaster.nl,bw,db2,10.91.8.107,10.253.121.74,prod,SOL_3_1_2_0,sapbwd11/sapbwd10,2,15.70 GB,SAP-BW (Management info) ,,cs.kadaster.nl,147,Almere
csu421.cs.kadaster.nl,dba,roodb-pilot,10.91.8.111,10.253.123.7,prod,HDP_1_1_2_0,10.91.119.233,4,15.67 GB,RO-Online Pilot,,cs.kadaster.nl,148,Almere
csu423.cs.kadaster.nl,woz,woz-as,10.91.8.113,10.253.123.177,prod,JAP_3_1_3_0,10.91.119.239,2,3.86 GB,LV WOZ,wozas-prd-appl-dar:7.1.2.0,cs.kadaster.nl,31,Almere
csu424.cs.kadaster.nl,dms,qsapcs,10.91.8.114,10.253.122.229,prod,SOL_3_1_3_0,,2,7.81 GB,Generieke Archief Oplossing,,cs.kadaster.nl,64,Amsterdam
csu425.cs.kadaster.nl,woz,woz-ot-eto,10.91.8.115,10.253.122.170,prod,PLP_OT_1_0_9_0,10.91.119.200,2,3.86 GB,LV WOZ ETO,,cs.kadaster.nl,31,Almere
csu426.cs.kadaster.nl,woz,woz-ot,10.91.8.116,10.253.123.84,prod,PLP_OT_1_0_9_0,10.91.119.71,2,3.86 GB,LV WOZ,,cs.kadaster.nl,31,Amsterdam
csu427.cs.kadaster.nl,dba,wkpb-db,10.91.8.117,10.253.121.213,prod,HDP_1_1_2_0,10.91.119.73,4,7.80 GB,WKPB-LV,,cs.kadaster.nl,1828,Almere
csu429.cs.kadaster.nl,srm,is5,10.91.8.119,10.253.121.86,prod,SOL_3_1_2_0,sapsri01/sapsri00,2,15.70 GB,SAP-SRM (Inkoop) ,,cs.kadaster.nl,147,Almere
csu431.cs.kadaster.nl,bgt,bgt-app-rs,10.91.8.121,10.253.123.4,prod,JAP_4_0_11_0,10.91.119.74,2,3.87 GB,BGT-LV,,cs.kadaster.nl,28,Almere
csu432.cs.kadaster.nl,pdok,pdok-eto-intern,10.91.8.122,10.253.123.147,prod,WSP_1_0_7_0,10.91.119.14,1,1.96 GB,PDOK,,cs.kadaster.nl,28,Amsterdam
csu433.cs.kadaster.nl,lvbag,lvbag-digilevering,10.91.8.123,10.253.123.142,prod,JAP_4_0_11_0,10.91.119.133,1,1.96 GB,BAG-LV,,cs.kadaster.nl,28,Almere
csu434.cs.kadaster.nl,woz,woz-as-ato,10.91.8.124,10.253.123.124,prod,JAP_3_1_3_0,10.91.119.55,2,3.86 GB,LV WOZ ATO,wozas-ato-appl-dar:7.1.2.0,cs.kadaster.nl,31,Amsterdam
csu435.cs.kadaster.nl,dba,pdok-appsdb,10.91.8.125,10.253.122.188,prod,HDP_1_1_2_0,10.91.119.224,2,3.86 GB,PDOK,,cs.kadaster.nl,151,Almere
csu436.cs.kadaster.nl,roo,roo-geosec,10.91.8.126,10.253.122.80,prod,PLP_ROO_1_0_12_0,10.91.119.87,4,7.80 GB,RO-online,roo-plp-geosec-dar:2.2.6.004,cs.kadaster.nl,28,Amsterdam
csu437.cs.kadaster.nl,roo,roo-geoip1,10.91.8.127,10.253.122.115,prod,PLP_ROO_1_0_12_0,10.91.119.10,4,7.80 GB,RO-online,roo-plp-geoip-dar:2.2.6.004,cs.kadaster.nl,28,Almere
csu440.cs.kadaster.nl,ota,ota-jenkins-slave,10.91.8.130,10.253.120.155,prod,WSP_1_0_7_0,10.91.119.102,2,3.87 GB,OTA,jenkins-ci:1.582.0.0,cs.kadaster.nl,28,Amsterdam
csu441.cs.kadaster.nl,dms,dsapcs,10.91.8.131,10.253.123.176,prod,SOL_3_1_3_0,,2,1.96 GB,Generieke Archief Oplossing,,cs.kadaster.nl,52,Almere
csu442.cs.kadaster.nl,klic,klic-blg,10.91.8.132,10.253.120.145,prod,JAP_4_0_11_0,10.91.119.240,2,3.87 GB,KLIC,blg-frontend-dar:2.0.0.16,cs.kadaster.nl,28,Amsterdam
csu443.cs.kadaster.nl,woz,woz-sw,10.91.8.133,10.253.122.224,prod,JAP_3_1_3_0,10.91.119.59,2,3.86 GB,LV WOZ,wozsw-prd-appl-dar:7.1.4.0,cs.kadaster.nl,31,Almere
csu444.cs.kadaster.nl,dba,pdok-appsdb,10.91.8.134,10.253.122.189,prod,HDP_1_1_2_0,10.91.119.224,2,3.86 GB,PDOK,,cs.kadaster.nl,151,Amsterdam
csu447.cs.kadaster.nl,roo,roo-geoip1,10.91.8.137,10.253.122.78,prod,PLP_ROO_1_0_12_0,10.91.119.10,4,7.80 GB,RO-online,roo-plp-geoip-dar:2.2.6.004,cs.kadaster.nl,28,Almere
csu448.cs.kadaster.nl,loc,brk-loc4,10.91.8.138,10.253.123.160,prod,JAP_4_0_11_0,10.91.119.20,2,3.87 GB,BRK-BAG Locatie,brk-loc-dar:1.5.2.0,cs.kadaster.nl,28,Amsterdam
csu449.cs.kadaster.nl,wf_geo,ix1,10.91.8.139,10.253.121.63,prod,SOL_3_1_2_0,sapwgi01/sapwgi00,2,15.70 GB,SAP-basis&interfaces,,cs.kadaster.nl,147,Almere
csu450.cs.kadaster.nl,dba,roodb,10.91.8.140,10.253.123.9,prod,HDP_1_1_2_0,10.91.119.92,8,31.43 GB,RO-online,,cs.kadaster.nl,388,Amsterdam
csu452.cs.kadaster.nl,kadnl,kadnl-edit,10.91.8.142,10.253.122.252,prod,JAP_4_0_11_0,10.91.119.221,2,3.87 GB,Kadaster.nl,kadnl-dar:9.20.3.27,cs.kadaster.nl,28,Amsterdam
csu453.cs.kadaster.nl,woz,dx4,10.91.8.143,10.253.121.35,prod,SOL_3_1_2_0,sapxid03/sapxid04,2,7.81 GB,LV WOZ,,cs.kadaster.nl,131,Almere
csu454.cs.kadaster.nl,woz,woz-ot-eto,10.91.8.144,10.253.122.167,prod,PLP_OT_1_0_9_0,10.91.119.200,2,3.86 GB,LV WOZ ETO,,cs.kadaster.nl,31,Amsterdam
csu458.cs.kadaster.nl,bgt,bgt-gpw,10.91.8.148,10.253.123.112,prod,JAP_4_0_11_0,10.91.119.17,1,1.96 GB,BGT-LV,,cs.kadaster.nl,28,Amsterdam
csu459.cs.kadaster.nl,roo,roo-geosec,10.91.8.149,10.253.122.101,prod,PLP_ROO_1_0_12_0,10.91.119.87,4,7.80 GB,RO-online,roo-plp-geosec-dar:2.2.6.004,cs.kadaster.nl,28,Almere
csu460.cs.kadaster.nl,dba,roodb-pilot,10.91.8.150,10.253.123.8,prod,HDP_1_1_2_0,10.91.119.233,4,15.67 GB,RO-Online Pilot,,cs.kadaster.nl,148,Amsterdam
csu462.cs.kadaster.nl,klic,klic-gbkn,10.91.8.152,10.253.120.141,prod,JAP_4_0_11_0,10.91.119.140,3,5.84 GB,KLIC,klic-gbkn-geoserver-dar:2.0.0.4,cs.kadaster.nl,28,Amsterdam
csu465.cs.kadaster.nl,dba,dbproxy-ora,10.91.8.155,10.253.122.18,prod,PLP_ORA_2_0_1_0,,1,1.83 GB,PLP beheertooling,bgt-controle-dar:2.0.60.06;brk-mutatieservice-dar:1.5.1.101;grenscorrectie-dar:0.0.0.54-20141016-164937;splits-dar:4.1.3.1;splits-eto-dar:4.1.2.1,cs.kadaster.nl,65,Almere
csu466.cs.kadaster.nl,loc,brk-lko4,10.91.8.206,10.253.123.164,prod,JAP_4_0_11_0,10.91.119.111,2,3.87 GB,BRK-BAG Locatie,brk-lko-dar:1.1.6.0,cs.kadaster.nl,28,Amsterdam
csu469.cs.kadaster.nl,bw,ib2,10.91.8.209,10.253.121.75,prod,SOL_3_1_2_0,sapbwi11/sapbwi10,2,15.70 GB,SAP-BW (Management info) ,,cs.kadaster.nl,147,Almere
csu470.cs.kadaster.nl,bgt,bgt-app-csrseto,10.91.8.210,10.253.123.3,prod,JAP_4_0_11_0,10.91.119.242,2,3.87 GB,BGT-LV,,cs.kadaster.nl,28,Amsterdam
csu471.cs.kadaster.nl,woz,woz-as-eto,10.91.8.211,10.253.123.183,prod,JAP_3_1_3_0,10.91.119.183,2,3.86 GB,LV WOZ ETO,wozas-eto-appl-dar:7.1.2.0,cs.kadaster.nl,31,Almere
csu472.cs.kadaster.nl,pdok,pdok-eto-nfs,10.91.8.212,10.253.123.153,prod,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PDOK,,cs.kadaster.nl,228,Amsterdam
csu476.cs.kadaster.nl,nhr,nhr-appl,10.91.8.216,10.253.123.158,prod,JAP_4_0_11_0,10.91.119.181,1,1.96 GB,OR-KR,orkr-nhr-service-dar:0.0.1.15,cs.kadaster.nl,28,Amsterdam
csu477.cs.kadaster.nl,loc,brk-lko4,10.91.8.217,10.253.123.165,prod,JAP_4_0_11_0,10.91.119.111,2,3.87 GB,BRK-BAG Locatie,brk-lko-dar:1.1.6.0,cs.kadaster.nl,28,Almere
csu478.cs.kadaster.nl,jap,jap-platform-4,10.91.8.218,10.253.120.205,prod,JAP_4_0_11_0,10.91.119.235,1,1.96 GB,PLP beheertooling,java-example-app-dar:2.0.0.8,cs.kadaster.nl,28,Amsterdam
csu479.cs.kadaster.nl,pdok,pdok-eto-intern,10.91.8.219,10.253.123.145,prod,WSP_1_0_7_0,10.91.119.14,1,1.96 GB,PDOK,,cs.kadaster.nl,28,Almere
csu480.cs.kadaster.nl,lvbag,lvbag-digilevering,10.91.8.220,10.253.123.143,prod,JAP_4_0_11_0,10.91.119.133,1,1.96 GB,BAG-LV,,cs.kadaster.nl,28,Amsterdam
csu481.cs.kadaster.nl,woz,woz-ot-ato,10.91.8.221,10.253.122.169,prod,PLP_OT_1_0_9_0,10.91.119.89,2,3.86 GB,LV WOZ ATO,,cs.kadaster.nl,31,Almere
csu482.cs.kadaster.nl,klic,klic-blg-zoek,10.91.8.222,10.253.123.121,prod,JAP_4_0_11_0,10.91.119.164,3,5.84 GB,KLIC,blg-backend-dar:2.0.0.1,cs.kadaster.nl,28,Amsterdam
csu486.cs.kadaster.nl,bgt,bgt-app-cs,10.91.8.226,10.253.123.70,prod,JAP_4_0_11_0,10.91.119.130,2,3.87 GB,BGT-LV,,cs.kadaster.nl,28,Amsterdam
csu487.cs.kadaster.nl,pdok,pdok-eto-dm,10.91.8.227,10.253.123.146,prod,JAP_4_0_11_0,10.91.119.94,4,3.87 GB,PDOK,,cs.kadaster.nl,28,Almere
csu488.cs.kadaster.nl,wkpb,wkpb-lv,10.91.8.228,10.253.120.181,prod,JAP_4_0_11_0,10.91.119.121,1,1.96 GB,WKPB-LV,,cs.kadaster.nl,28,Amsterdam
csu489.cs.kadaster.nl,bgt,bgt-app-csrseto,10.91.8.229,10.253.123.2,prod,JAP_4_0_11_0,10.91.119.242,2,3.87 GB,BGT-LV,,cs.kadaster.nl,28,Almere
csu490.cs.kadaster.nl,woz,woz-as,10.91.8.230,10.253.123.172,prod,JAP_3_1_3_0,10.91.119.239,2,3.86 GB,LV WOZ,wozas-prd-appl-dar:7.1.2.0,cs.kadaster.nl,31,Amsterdam
csu491.cs.kadaster.nl,klic,klic-blg-zoek,10.91.8.231,10.253.123.74,prod,JAP_4_0_11_0,10.91.119.164,3,5.84 GB,KLIC,blg-backend-dar:2.0.0.1,cs.kadaster.nl,28,Almere
csu493.cs.kadaster.nl,dba,wkpbc,10.91.8.233,10.253.122.45,prod,HDP_1_1_2_0,10.91.119.82,2,3.86 GB,WKPB-LV,,cs.kadaster.nl,148,Almere
csu497.cs.kadaster.nl,nhr,nhr-appl,10.91.8.237,10.253.123.159,prod,JAP_4_0_11_0,10.91.119.181,1,1.96 GB,OR-KR,orkr-nhr-service-dar:0.0.1.15,cs.kadaster.nl,28,Almere
csu498.cs.kadaster.nl,klic,klic-adr,10.91.8.238,10.253.120.152,prod,JAP_4_0_11_0,10.91.119.192,2,3.87 GB,KLIC,adr-dar:2.0.0.20,cs.kadaster.nl,28,Amsterdam
csu499.cs.kadaster.nl,solman,ds1,10.91.8.239,10.253.121.43,prod,SOL_3_1_2_0,sapsod72/sapsod70,2,15.70 GB,Application Lifecycle Management (ALM),,cs.kadaster.nl,147,Almere
csu500.cs.kadaster.nl,bgt,bgt-gopubwf-eto,10.91.8.240,10.253.123.139,prod,EAP_4_1_2_0,10.91.119.113,1,1.96 GB,BGT-LV,bgt-gpw-jboss-dar:0.0.7,cs.kadaster.nl,28,Amsterdam
csu501.cs.kadaster.nl,cua,qz1,10.91.8.241,10.253.123.83,prod,SOL_3_1_2_0,csvh051/csvh023,2,7.81 GB,SAP-basis&interfaces,,cs.kadaster.nl,94,Almere
csu502.cs.kadaster.nl,wov,wov-app,10.91.8.242,10.253.120.198,prod,JAP_4_0_11_0,10.91.119.229,1,1.96 GB,WOZ-viewer,woz-viewer-dar:1.0.0.12,cs.kadaster.nl,28,Amsterdam
csu503.cs.kadaster.nl,lvbag,lvbag-vs-em,10.91.8.243,10.253.123.24,prod,JAP_4_0_11_0,10.91.119.166,1,1.96 GB,BAG-LV,,cs.kadaster.nl,28,Almere
csu505.cs.kadaster.nl,dba,wkpbe,10.91.8.245,10.253.122.25,prod,HDP_1_1_2_0,10.91.119.85,2,3.86 GB,WKPB-LV,,cs.kadaster.nl,388,Almere
csu506.cs.kadaster.nl,pdok,pdok-eto-loket,10.91.8.246,10.253.123.144,prod,PLP_PDOK_1_0_7_0,,1,1.96 GB,PDOK,pdok-loket-dar:1.0.3.4,cs.kadaster.nl,38,Amsterdam
csu507.cs.kadaster.nl,woz,woz-ot,10.91.8.247,10.253.123.89,prod,PLP_OT_1_0_9_0,10.91.119.71,2,3.86 GB,LV WOZ,,cs.kadaster.nl,31,Almere
csu508.cs.kadaster.nl,bw,pb2,10.91.8.248,10.253.121.70,prod,SOL_3_1_2_0,sapbwp11/sapbwp10,2,31.49 GB,SAP-BW (Management info) ,,cs.kadaster.nl,179,Amsterdam
csu510.cs.kadaster.nl,loc,brk-aka4,10.91.8.250,10.253.123.102,prod,JAP_4_0_11_0,10.91.119.213,1,1.96 GB,BRK-BAG Locatie,,cs.kadaster.nl,28,Amsterdam
csu511.cs.kadaster.nl,pdok,pdok-eto-geowebcache,10.91.8.251,10.253.123.155,prod,JAP_4_0_11_0,10.91.119.66,2,3.87 GB,PDOK,,cs.kadaster.nl,28,Almere
csu512.cs.kadaster.nl,ota,ota-pipeline,10.91.8.252,10.253.120.157,prod,JAP_4_0_11_0,10.91.119.110,2,3.87 GB,OTA,jenkins-ci:1.582.0.0,cs.kadaster.nl,28,Amsterdam
csu513.cs.kadaster.nl,dms,isapcs,10.91.8.253,10.253.123.82,prod,SOL_3_1_3_0,,2,7.81 GB,Generieke Archief Oplossing,,cs.kadaster.nl,64,Almere
csu514.cs.kadaster.nl,klic,klic-geo,10.91.9.1,10.253.120.139,prod,JAP_4_0_11_0,10.91.119.112,3,5.84 GB,KLIC,klic-geoserver-dar:2.0.0.1,cs.kadaster.nl,28,Amsterdam
csu516.cs.kadaster.nl,javateam,java-example-jap4,10.91.9.3,10.253.120.127,prod,JAP_4_0_11_0,10.91.119.231,1,1.96 GB,GAA,java-example-app-dar:2.0.0.8,cs.kadaster.nl,28,Amsterdam
csu517.cs.kadaster.nl,wov,wov-app,10.91.9.4,10.253.120.197,prod,JAP_4_0_11_0,10.91.119.229,1,1.96 GB,WOZ-viewer,woz-viewer-dar:1.0.0.12,cs.kadaster.nl,28,Almere
csu518.cs.kadaster.nl,klic,klic-lev,10.91.9.5,10.253.120.107,prod,JAP_4_0_11_0,10.91.119.203,3,5.84 GB,KLIC,klic-backend-dar:2.0.0.11,cs.kadaster.nl,28,Amsterdam
csu519.cs.kadaster.nl,wkpb,wkpb-lv,10.91.9.6,10.253.120.182,prod,JAP_4_0_11_0,10.91.119.121,1,1.96 GB,WKPB-LV,,cs.kadaster.nl,28,Almere
csu520.cs.kadaster.nl,klic,klic-lev,10.91.9.7,10.253.120.106,prod,JAP_4_0_11_0,10.91.119.203,3,5.84 GB,KLIC,klic-backend-dar:2.0.0.11,cs.kadaster.nl,28,Amsterdam
csu522.cs.kadaster.nl,klic,klic-ntd,10.91.9.9,10.253.120.104,prod,JAP_4_0_11_0,10.91.119.64,2,3.87 GB,KLIC,klic-ntd-dar:2.0.0.4,cs.kadaster.nl,28,Amsterdam
csu524.cs.kadaster.nl,klic,klic-web,10.91.9.11,10.253.120.102,prod,JAP_4_0_11_0,10.91.119.131,2,3.87 GB,KLIC,klic-frontend-dar:2.0.0.24,cs.kadaster.nl,28,Amsterdam
csu525.cs.kadaster.nl,kpv,kpv-frontend-opl,10.91.9.12,10.253.123.79,prod,JAP_4_0_11_0,10.91.119.32,2,3.87 GB,Kadastrale Perceelsvorming (KPV),grenscorrectie-dar:0.0.0.54-20141016-164937,cs.kadaster.nl,28,Almere
csu526.cs.kadaster.nl,lvbag,lvbag-vs-bw,10.91.9.13,10.253.120.93,prod,JAP_4_0_11_0,10.91.119.103,1,1.96 GB,BAG-LV,bag-vs-dar:4.0.0.8,cs.kadaster.nl,28,Amsterdam
csu527.cs.kadaster.nl,geo,geo-gbkn,10.91.9.14,10.253.123.59,prod,JAP_3_1_3_0,10.91.119.99,3,5.82 GB,GBKN,gbkn-geoserver-dar:1.1.1.2,cs.kadaster.nl,31,Almere
csu528.cs.kadaster.nl,bgt,bgt-app-controle,10.91.9.15,10.253.120.82,prod,JAP_3_1_3_0,10.91.119.40,2,3.86 GB,BGT-LV,bgt-controle-dar:2.0.60.06,cs.kadaster.nl,31,Amsterdam
csu530.cs.kadaster.nl,sapgw,dg1,10.91.9.17,10.253.120.45,prod,SOL_3_1_2_0,sapgwd01/sapgwd00,2,7.81 GB,SAP-basis&interfaces,,cs.kadaster.nl,94,Amsterdam
csu531.cs.kadaster.nl,bke,bke-ggi,10.91.9.18,10.253.123.46,prod,JAP_4_0_11_0,10.91.119.222,1,1.96 GB,BRK leveringen,leveringservice-dar:0.0.25;eventmanager-dar:0.0.0.9,cs.kadaster.nl,28,Almere
csu532.cs.kadaster.nl,gaa,gaa-test-app,10.91.9.19,10.253.120.70,prod,JAP_4_0_11_0,10.91.119.142,1,1.96 GB,GAA,gaa-test-app-dar:1.0.2.1,cs.kadaster.nl,28,Amsterdam
csu533.cs.kadaster.nl,bke,bke-mutatie,10.91.9.20,10.253.123.42,prod,JAP_4_0_11_0,10.91.119.122,2,3.87 GB,BRK leveringen,productieservice-mutatie-dar:2.1.0.10;mutatiesensor-dar:2.0.11,cs.kadaster.nl,28,Almere
csu534.cs.kadaster.nl,gvf,gvf-app,10.91.9.21,10.253.120.68,prod,JAP_4_0_11_0,10.91.119.230,2,3.87 GB,Componenten GVF,,cs.kadaster.nl,28,Amsterdam
csu536.cs.kadaster.nl,aa,aa-mmalware,10.91.9.23,10.253.120.65,prod,JAP_3_1_3_0,10.91.119.189,1,1.96 GB,AA,massale-mail-malware-dar:1.0.10,cs.kadaster.nl,31,Amsterdam
csu540.cs.kadaster.nl,kpv,kpv-frontend-opl,10.91.9.27,10.253.123.78,prod,JAP_4_0_11_0,10.91.119.32,2,3.87 GB,Kadastrale Perceelsvorming (KPV),grenscorrectie-dar:0.0.0.54-20141016-164937,cs.kadaster.nl,28,Amsterdam
csu541.cs.kadaster.nl,bke,bke-stand,10.91.9.28,10.253.123.39,prod,JAP_4_0_11_0,10.91.119.31,2,3.87 GB,BRK leveringen,productieservice-stand-dar:2.1.0.13,cs.kadaster.nl,28,Almere
csu542.cs.kadaster.nl,geo,geo-gbkn,10.91.9.29,10.253.123.54,prod,JAP_3_1_3_0,10.91.119.99,3,5.82 GB,GBKN,gbkn-geoserver-dar:1.1.1.2,cs.kadaster.nl,31,Amsterdam
csu543.cs.kadaster.nl,ota,ota-pipeline,10.91.9.30,10.253.120.156,prod,JAP_4_0_11_0,10.91.119.110,2,3.87 GB,OTA,jenkins-ci:1.582.0.0,cs.kadaster.nl,28,Almere
csu544.cs.kadaster.nl,bke,bke-ggi,10.91.9.31,10.253.123.191,prod,JAP_4_0_11_0,10.91.119.222,1,1.96 GB,BRK leveringen,leveringservice-dar:0.0.25;eventmanager-dar:0.0.0.9,cs.kadaster.nl,28,Amsterdam
csu545.cs.kadaster.nl,ota,ota-jenkins-slave,10.91.9.32,10.253.120.154,prod,WSP_1_0_7_0,10.91.119.102,2,3.87 GB,OTA,jenkins-ci:1.582.0.0,cs.kadaster.nl,28,Almere
csu546.cs.kadaster.nl,bke,bke-mutatie,10.91.9.33,10.253.123.44,prod,JAP_4_0_11_0,10.91.119.122,2,3.87 GB,BRK leveringen,productieservice-mutatie-dar:2.1.0.10;mutatiesensor-dar:2.0.11,cs.kadaster.nl,28,Amsterdam
csu547.cs.kadaster.nl,klic,klic-adr,10.91.9.34,10.253.120.151,prod,JAP_4_0_11_0,10.91.119.192,2,3.87 GB,KLIC,adr-dar:2.0.0.20,cs.kadaster.nl,28,Almere
csu548.cs.kadaster.nl,bke,bke-stand,10.91.9.35,10.253.123.41,prod,JAP_4_0_11_0,10.91.119.31,2,3.87 GB,BRK leveringen,productieservice-stand-dar:2.1.0.13,cs.kadaster.nl,28,Amsterdam
csu550.cs.kadaster.nl,bke,bke-bestelgebied,10.91.9.37,10.253.123.38,prod,JAP_4_0_11_0,10.91.119.175,2,3.87 GB,BRK leveringen,gebied-beheer-dar:0.0.0.9,cs.kadaster.nl,28,Amsterdam
csu551.cs.kadaster.nl,klic,klic-blg,10.91.9.38,10.253.120.144,prod,JAP_4_0_11_0,10.91.119.240,2,3.87 GB,KLIC,blg-frontend-dar:2.0.0.16,cs.kadaster.nl,28,Almere
csu552.cs.kadaster.nl,woz,woz-dl-uit,10.91.9.39,10.253.123.85,prod,PLP_OT_1_0_9_0,10.91.119.220,2,3.86 GB,LV WOZ,,cs.kadaster.nl,31,Amsterdam
csu553.cs.kadaster.nl,klic,klic-gbkn,10.91.9.40,10.253.120.140,prod,JAP_4_0_11_0,10.91.119.140,3,5.84 GB,KLIC,klic-gbkn-geoserver-dar:2.0.0.4,cs.kadaster.nl,28,Almere
csu554.cs.kadaster.nl,kpv,kpv-frontend,10.91.9.41,10.253.123.34,prod,JAP_4_0_11_0,10.91.119.204,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Amsterdam
csu555.cs.kadaster.nl,klic,klic-geo,10.91.9.42,10.253.120.138,prod,JAP_4_0_11_0,10.91.119.112,3,5.84 GB,KLIC,klic-geoserver-dar:2.0.0.1,cs.kadaster.nl,28,Almere
csu556.cs.kadaster.nl,kpv,kpv-process,10.91.9.43,10.253.123.31,prod,JAP_4_0_11_0,10.91.119.4,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Amsterdam
csu557.cs.kadaster.nl,javateam,java-example-jap4,10.91.9.44,10.253.120.126,prod,JAP_4_0_11_0,10.91.119.231,1,1.96 GB,GAA,java-example-app-dar:2.0.0.8,cs.kadaster.nl,28,Almere
csu558.cs.kadaster.nl,kpv,kpv-services,10.91.9.45,10.253.123.30,prod,JAP_4_0_11_0,10.91.119.214,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Amsterdam
csu559.cs.kadaster.nl,klic,klic-lev,10.91.9.46,10.253.120.109,prod,JAP_4_0_11_0,10.91.119.203,3,5.84 GB,KLIC,klic-backend-dar:2.0.0.11,cs.kadaster.nl,28,Almere
csu560.cs.kadaster.nl,kpv,kpv-web,10.91.9.47,10.253.123.26,prod,WSP_1_0_7_0,10.91.119.194,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Amsterdam
csu561.cs.kadaster.nl,klic,klic-lev,10.91.9.48,10.253.120.108,prod,JAP_4_0_11_0,10.91.119.203,3,5.84 GB,KLIC,klic-backend-dar:2.0.0.11,cs.kadaster.nl,28,Almere
csu563.cs.kadaster.nl,klic,klic-ntd,10.91.9.50,10.253.120.103,prod,JAP_4_0_11_0,10.91.119.64,2,3.87 GB,KLIC,klic-ntd-dar:2.0.0.4,cs.kadaster.nl,28,Almere
csu565.cs.kadaster.nl,klic,klic-web,10.91.9.52,10.253.120.101,prod,JAP_4_0_11_0,10.91.119.131,2,3.87 GB,KLIC,klic-frontend-dar:2.0.0.24,cs.kadaster.nl,28,Almere
csu567.cs.kadaster.nl,lvbag,lvbag-vs-bw,10.91.9.54,10.253.120.94,prod,JAP_4_0_11_0,10.91.119.103,1,1.96 GB,BAG-LV,bag-vs-dar:4.0.0.8,cs.kadaster.nl,28,Almere
csu569.cs.kadaster.nl,bgt,bgt-app-controle,10.91.9.56,10.253.120.83,prod,JAP_3_1_3_0,10.91.119.40,2,3.86 GB,BGT-LV,bgt-controle-dar:2.0.60.06,cs.kadaster.nl,31,Almere
csu571.cs.kadaster.nl,bke,bke-bestelgebied,10.91.9.58,10.253.123.37,prod,JAP_4_0_11_0,10.91.119.175,2,3.87 GB,BRK leveringen,gebied-beheer-dar:0.0.0.9,cs.kadaster.nl,28,Almere
csu573.cs.kadaster.nl,gaa,gaa-test-app,10.91.9.60,10.253.120.69,prod,JAP_4_0_11_0,10.91.119.142,1,1.96 GB,GAA,gaa-test-app-dar:1.0.2.1,cs.kadaster.nl,28,Almere
csu575.cs.kadaster.nl,gvf,gvf-app,10.91.9.62,10.253.120.67,prod,JAP_4_0_11_0,10.91.119.230,2,3.87 GB,Componenten GVF,,cs.kadaster.nl,28,Almere
csu577.cs.kadaster.nl,aa,aa-mmalware,10.91.9.64,10.253.120.66,prod,JAP_3_1_3_0,10.91.119.189,1,1.96 GB,AA,massale-mail-malware-dar:1.0.10,cs.kadaster.nl,31,Almere
csu579.cs.kadaster.nl,iad,iad-web,10.91.9.66,10.253.120.63,prod,JAP_4_0_11_0,10.91.119.187,1,1.96 GB,Inzage Archief Documenten ,iad-dar:1.3.0.25,cs.kadaster.nl,28,Almere
